// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is (in the game client). You may change Name,JName field tough

1650,B_SHECIL,éœ¡ñÉñÉäÊÖ µÏÎÄ,Sniper Cecil,160,4140000,0,4106880,3080160,14,2552,3660,178,135,1,180,39,67,193,130,10,12,1,7,84,0x37B5,100,76,384,288,2046500,10000,617,5500,603,5000,1723,2000,1228,3500,1236,3500,617,9000,1234,1500,1237,3500,1720,1500,1724,2500,0,0,0,0,4367,1
1651,B_KATRINN,éœ¡ñ³¬Ä§µ¼Ê¦ ¿­ÌØÀòÄÈ,High Wizard Kathryne,160,4500000,0,3240000,2430000,1,1443,2002,10,88,1,89,42,223,128,93,10,12,1,7,68,0x37B5,150,1152,384,288,2004100,10000,617,5500,603,5000,732,2000,1241,3500,1242,3500,2616,9000,2343,2500,2513,2500,1618,3000,2319,3500,0,0,0,0,4365,1
//1'st Class Mobs
1652,YGNIZEM,éœ¡ñ½£Ê¿,Egnigem Cenia,136,44327,0,5229,4461,1,912,1228,124,8,60,92,86,69,99,68,10,12,1,7,43,0x3885,145,576,432,288,0,0,0,0,0,0,0,0,7347,1000,2317,1,1158,20,1127,20,2313,10,1152,80,1170,1,0,0,0,0,4346,1
1653,WHIKEBAIN,éœ¡ñµÁÔô,Wickebine Tres,132,43191,0,5094,4721,1,946,1297,114,66,1,91,69,42,85,55,10,12,1,7,65,0x3885,120,576,432,288,0,0,0,0,0,0,0,0,7345,2000,1223,1,2306,40,1220,10,2315,2,1208,50,13004,10,0,0,0,0,4348,1
1654,ARMAIA,éœ¡ñÉÌÈË,Armeyer Dinze,134,46878,0,4895,4909,1,891,1208,119,4,5,59,85,65,96,62,10,12,1,7,62,0x3885,120,576,432,288,0,0,0,0,0,0,0,0,7345,1000,2504,1,1358,50,1352,40,2311,10,1302,80,1307,10,0,0,0,0,4347,1
1655,EREND,éœ¡ñ·þÊÂ,Errende Ebecee,133,42764,0,4860,4545,1,656,879,106,99,1,66,90,105,87,62,10,12,1,7,46,0x3885,130,576,432,288,0,0,0,0,0,0,0,0,7345,500,2217,5,1514,50,1517,20,2326,5,2324,10,1523,1,0,0,0,0,4349,1
1656,KAVAC,éœ¡ñ¹­¼ýÊÖ,Kavach Icarus,135,43079,0,5103,4276,9,768,1033,86,48,48,109,62,50,149,48,10,12,1,7,44,0x3885,150,576,432,288,0,0,0,0,0,0,0,0,7347,2000,1716,1,12006,100,1708,10,2308,5,2402,30,2404,2,0,0,0,0,4351,1
1657,RAWREL,éœ¡ñÄ§·¨Ê¦,Laurell Weinder,133,40282,0,4500,4477,1,556,734,76,88,1,75,65,122,112,57,10,12,1,7,48,0x3885,150,576,432,288,0,0,0,0,0,0,0,0,934,1000,1616,1,2102,5,1608,50,2322,10,2333,30,2607,1,0,0,0,0,4350,1
//1'st Class MvP (Ygnizem/Egnigem Cenia) and her mobs.
1658,B_YGNIZEM,éœ¡ñ½£Ê¿ ÈüÄáÑÇ,Egnigem Cenia,141,2910088,0,1054400,1860000,1,2774,3997,153,70,82,177,165,142,185,105,10,12,1,7,43,0x37B5,100,1008,864,288,129380,10000,617,5500,603,5000,732,2000,1162,1000,644,5000,603,5000,1167,1000,2320,1000,2406,1000,1130,1000,0,0,0,0,4352,1
1659,G_WHIKEBAIN,µÁÔô ÌØÀöË¿,Wickebine Tres,132,43191,0,0,0,1,946,1297,114,66,1,91,69,42,85,55,10,12,1,7,65,0x3885,120,1008,864,288,0,0,0,0,0,0,0,0,0,0,644,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,G_ARMAIA,ÉÌÈË æ·½à,Armeyer Dinze,134,46878,0,0,0,1,891,1208,119,4,5,59,85,65,96,62,10,12,1,7,62,0x3885,120,1008,864,288,0,0,0,0,0,0,0,0,0,0,644,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,G_EREND,·þÊÂ °¬±´Î÷,Errende Ebecee,133,42764,0,0,0,1,656,879,106,99,1,66,90,105,87,62,10,12,1,7,46,0x3885,130,1008,864,288,0,0,0,0,0,0,0,0,0,0,644,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,G_KAVAC,¹­¼ýÊÖ ÒÁ¿¨ÀÕË¹,Kavach Icarus,135,43079,0,0,0,9,768,1033,86,48,48,109,62,50,149,48,10,12,1,7,44,0x3885,150,1008,864,288,0,0,0,0,0,0,0,0,0,0,644,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,G_RAWREL,Ä§·¨Ê¦ ÅÓµÂ,Laurell Weinder,133,40282,0,0,0,1,556,734,76,88,1,75,65,122,112,57,10,12,1,7,48,0x3885,150,1008,864,288,0,0,0,0,0,0,0,0,0,0,644,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1664,POTON_CANON,ºìÕæ¾§,Photon Cannon,66,8000,0,3900,1800,9,800,900,10,30,1,40,25,20,80,80,10,12,1,0,40,0x84,300,1536,960,480,0,0,0,0,0,0,0,0,7126,5000,718,1000,938,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,POTON_CANON_1,»ÆÕæ¾§,Photon Cannon,67,7500,0,4300,2000,9,700,800,15,30,1,40,30,40,86,80,10,12,1,0,40,0x84,300,1536,960,480,0,0,0,0,0,0,0,0,7126,5000,726,1000,938,1000,13160,5,0,0,0,0,0,0,0,0,0,0,0,0
1666,POTON_CANON_2,ÂÌÕæ¾§,Photon Cannon,64,7100,0,3100,2700,9,800,900,8,30,1,40,21,29,80,91,10,12,1,0,40,0x84,300,1536,960,480,0,0,0,0,0,0,0,0,7126,5000,721,1000,938,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,POTON_CANON_3,À¶Õæ¾§,Photon Cannon,65,7800,0,3800,2300,9,700,800,15,30,1,40,23,30,90,99,10,12,1,0,40,0x84,300,1536,960,480,0,0,0,0,0,0,0,0,7126,5000,728,1000,938,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,ARCHDAM,°¢¿ËÌ¹,Archdam,119,20700,0,2862,2147,3,719,960,98,15,65,64,70,65,66,25,10,12,2,7,60,0x3695,180,580,288,360,0,0,0,0,0,0,0,0,7317,5000,999,500,984,200,985,200,13156,5,13167,5,0,0,0,0,0,0,4371,1
1669,DIMIK,µÏÃÒ¿Ë,Dimik,115,10000,0,0,0,5,640,880,75,18,15,65,60,45,80,32,10,12,1,0,40,0x3885,200,576,720,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,DIMIK_1,±©·çµÏÃÒ¿Ë,Dimik,116,17552,0,2916,2187,7,754,1017,93,28,15,90,66,52,122,41,10,12,1,0,44,0x3885,150,576,720,432,0,0,0,0,0,0,0,0,7319,2000,7352,50,999,300,7094,300,13153,5,984,10,12128,50,0,0,0,0,4370,1
1671,DIMIK_2,±ù¶³µÏÃÒ¿Ë,Dimik,116,23840,0,2916,2187,5,738,990,76,21,15,72,62,55,88,38,10,12,1,0,41,0x3885,200,576,720,432,0,0,0,0,0,0,0,0,7319,2000,7353,50,999,300,7094,300,13169,10,984,10,12128,50,0,0,0,0,4370,1
1672,DIMIK_3,±ÀÁÑµÏÃÒ¿Ë,Dimik,116,21920,0,2916,2187,5,719,963,114,24,15,64,68,50,82,35,10,12,1,0,42,0x3885,200,576,720,432,0,0,0,0,0,0,0,0,7319,2000,7354,50,999,300,7094,300,2656,10,984,10,12128,50,0,0,0,0,4370,1
1673,DIMIK_4,»ðÑæµÏÃÒ¿Ë,Dimik,116,16940,0,2916,2187,5,787,1066,98,28,15,79,72,53,86,47,10,12,1,0,43,0x3885,200,576,720,432,0,0,0,0,0,0,0,0,7319,2000,7355,50,999,300,7094,300,2656,10,984,10,12128,50,0,0,0,0,4370,1
1674,MONEMUS,ÄªÄÚ,Monemus,88,80000,0,0,0,5,2000,3000,54,25,0,1,90,24,144,45,14,12,2,0,63,0x1A4,400,1368,1344,432,0,0,0,0,0,0,0,0,7049,2000,953,1000,7049,0,7049,0,7049,0,7049,0,7049,0,0,0,0,0,0,0
1675,VENATU,ºì·²ÄÈÍ¼,Venatu,112,8000,0,0,0,2,600,800,75,10,5,56,54,65,55,30,10,12,1,0,43,0x3885,150,504,1020,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,VENATU_1,ºÖ·²ÄÈÍ¼,Venatu,113,15900,0,2448,1836,2,771,1046,95,20,5,54,60,50,60,30,10,12,1,0,40,0x3885,150,504,1020,360,0,0,0,0,0,0,0,0,7317,2000,7356,350,999,300,7094,300,13157,5,985,10,12127,100,0,0,0,0,4369,1
1677,VENATU_2,ÂÌ·²ÄÈÍ¼,Venatu,113,14717,0,2637,1980,2,736,998,86,20,5,73,58,62,98,30,10,12,1,0,44,0x3885,150,504,1020,360,0,0,0,0,0,0,0,0,7317,2000,7357,500,999,300,7094,300,13164,5,985,10,12127,100,0,0,0,0,4369,1
1678,VENATU_3,éÙ·²ÄÈÍ¼,Venatu,113,21040,0,2643,1983,2,774,1053,104,16,5,50,62,57,69,30,10,12,1,0,42,0x3885,150,504,1020,360,0,0,0,0,0,0,0,0,7317,2000,7358,400,999,300,7094,300,2656,10,985,10,12127,100,0,0,0,0,4369,1
1679,VENATU_4,À¶·²ÄÈÍ¼,Venatu,113,21810,0,2643,1983,2,743,1006,74,15,5,69,61,55,72,30,10,12,1,0,41,0x3885,150,504,1020,360,0,0,0,0,0,0,0,0,7317,2000,7359,300,999,300,7094,300,2656,10,985,10,12127,100,0,0,0,0,4369,1
1680,HILL_WIND_1,Ï£¶û¶Ó³¤,Hill Wind,101,9100,0,1900,1425,3,452,575,90,37,21,69,59,35,80,25,10,12,1,2,64,0x3885,170,504,480,360,0,0,0,0,0,0,0,0,7115,4000,7116,3000,528,1000,510,10,0,0,0,0,0,0,0,0,0,0,4345,1
1681,GEMINI,Ë«×ÓÐÇ-S58,Gemini-S58,135,108999,0,4725,3543,3,878,1192,89,45,88,92,81,92,94,66,10,12,1,0,21,0x39A5,200,1872,360,864,0,0,0,0,0,0,0,0,7005,3000,603,1000,13159,5,546,500,547,400,7479,6,12040,300,0,0,0,0,4354,1
1682,REMOVAL,Ïû·ÀÄ§,Remover,121,32235,0,3772,2829,1,818,1103,110,47,1,50,82,35,89,50,10,12,1,1,49,0x3885,250,1536,1056,1152,0,0,0,0,0,0,0,0,713,5000,7319,5000,5005,10,549,500,971,50,972,100,5120,6,0,0,0,0,4353,1
1683,G_POTON_CANON,ºìÕæ¾§,Photon Cannon,46,7000,0,0,0,9,560,570,5,10,1,36,36,20,56,30,10,12,1,0,43,0x3885,300,1536,960,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,G_ARCHDAM,°¢¿ËÌ¹,Archdam,57,11000,0,0,0,3,600,700,15,15,65,65,35,75,75,15,10,12,2,8,60,0x3885,180,1080,288,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,APOCALIPS_H,±´Ë¼²¨,Vesper,128,3802000,0,2700000,2250000,3,2401,3449,402,109,100,195,165,130,182,102,10,12,2,2,46,0x37B5,180,504,912,432,100000,10000,617,5500,603,5000,732,2000,7095,5000,7094,3000,617,1000,617,1000,2659,100,2660,100,2661,100,2662,100,0,0,4374,1
1686,ORC_BABY,ÊÞÈËÓ¤¶ù,Orc Baby,43,1122,0,315,354,1,119,144,49,3,30,1,32,20,31,35,10,12,0,7,22,0x3885,200,672,864,288,0,0,0,0,0,0,0,0,7126,1000,10004,100,2299,1,519,5000,7270,200,7269,100,0,0,0,0,0,0,4375,1
1687,GREEN_IGUANA,ÂÌ±äÉ«Áú,Grove,55,2090,0,486,548,1,224,279,96,18,1,42,22,5,45,17,10,12,1,2,42,0x83,200,720,528,432,0,0,0,0,0,0,0,0,521,1500,903,1000,520,1000,511,1000,528,2000,606,10,511,1,0,0,0,0,4377,1
1688,LADY_TANEE,àªÄÝÐ¡½ã,Lady Tanee,80,360000,0,334080,261000,14,1574,2278,141,104,1,108,88,121,200,71,10,12,2,3,64,0x1A4,100,576,432,360,32497,10000,617,5500,12095,5000,732,2000,12090,5000,634,4000,12129,1000,5116,1000,985,5000,617,2000,1716,6000,0,0,0,0,4376,1
1689,G_BACSOJIN,æÏ¶ð,White Lady,85,253221,0,45250,16445,3,1868,6124,20,55,52,65,44,112,152,35,10,12,2,7,64,0x37B5,130,576,960,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,G_SPRING_RABBIT,µ·Ò©Ð¡ÓñÍÃ,Spring Rabbit,12,15,0,0,0,1,0,0,100,99,1,1,1,1,1,1,10,12,1,2,42,0xC3,160,1120,552,511,0,0,0,0,0,0,0,0,12123,5000,12122,5000,12124,5000,663,5000,12123,5000,12122,5000,12124,5000,663,5000,0,0,0,0
1691,G_KRABEN,¿ËÀ³±¾,Kraben,70,2901,0,0,0,1,336,443,108,20,50,33,35,15,62,20,10,12,1,0,48,0x3885,100,1152,1536,576,0,0,0,0,0,0,0,0,521,1,521,1,521,1,521,1,521,1,521,1,521,1,0,0,0,0,0,0

// Thanatos Tower & Abyss
1692,BREEZE,Î¢·ç,Breeze,92,6755,0,1598,1797,2,470,621,83,32,1,101,46,35,66,55,10,12,1,0,64,0x3885,100,140,384,504,0,0,0,0,0,0,0,0,945,500,706,10,2270,10,1733,10,604,10,2269,10,996,10,0,0,0,0,4390,1
1693,PLASMA_Y,»ÆÉ«µÈÀë×ÓÌå,Plasma,119,20600,0,2111,2882,3,752,998,130,45,1,94,75,91,103,50,10,12,0,0,88,0x3885,100,608,1440,576,0,0,0,0,0,0,0,0,911,100,644,10,731,2,715,100,969,1,0,0,0,0,0,0,0,0,4389,1
1694,PLASMA_R,ºìÉ«µÈÀë×ÓÌå,Plasma,118,16789,0,3549,2661,3,993,1267,111,12,1,77,66,65,95,50,10,12,0,0,83,0x3885,150,608,1440,576,0,0,0,0,0,0,0,0,911,100,644,10,731,2,716,100,990,45,0,0,0,0,0,0,0,0,4389,1
1695,PLASMA_G,ÂÌÉ«µÈÀë×ÓÌå,Plasma,116,24975,0,3348,2511,3,723,966,120,3,1,60,58,62,73,50,10,12,0,0,82,0x3885,150,608,1440,576,0,0,0,0,0,0,0,0,911,100,644,10,731,2,717,100,993,40,0,0,0,0,0,0,0,0,4389,1
1696,PLASMA_P,×ÏÉ«µÈÀë×ÓÌå,Plasma,117,18955,0,3348,2511,3,745,994,78,49,1,71,72,70,87,50,10,12,0,0,87,0x3885,150,608,1440,576,0,0,0,0,0,0,0,0,911,100,644,10,731,2,716,100,724,100,0,0,0,0,0,0,0,0,4389,1
1697,PLASMA_B,À¶É«µÈÀë×ÓÌå,Plasma,115,24651,0,3181,2384,3,581,752,51,18,1,74,60,55,66,50,10,12,0,0,81,0x3885,150,608,1440,576,0,0,0,0,0,0,0,0,911,100,644,10,731,2,717,100,991,35,0,0,0,0,0,0,0,0,4389,1
1698,DEATHWORD,ËÀÍöÄ§Êé,Death Word,114,16390,0,2565,1923,1,681,920,68,40,50,64,53,88,99,54,10,12,1,0,60,0x3695,150,176,912,300,0,0,0,0,0,0,0,0,1097,4000,7015,300,7449,500,2418,10,7479,2,7480,1,11003,50,0,0,0,0,4388,1
1699,ANCIENT_MIMIC,¿ñ±©Ð°¶ñÏä,Ancient Mimic,112,14700,0,2448,2069,1,781,1055,100,40,50,70,63,43,101,67,10,12,2,0,60,0x3885,100,168,480,360,0,0,0,0,0,0,0,0,603,30,617,1,644,50,2404,5,2506,1,2417,10,2610,100,0,0,0,0,4387,1
1700,OBSERVATION,¼àÊÓÕß,Dame of Sentinel,127,34538,0,3735,2801,2,740,997,98,55,30,75,52,55,106,80,10,12,1,8,80,0x33B5,100,432,480,360,0,0,0,0,0,0,0,0,7441,500,2621,1,7442,100,728,1000,12040,100,2210,10,7435,100,0,0,0,0,4392,1
1701,SHELTER,°²Ï¢Õß,Mistress of Shelter,125,27000,0,4010,3051,2,776,1053,80,89,12,66,41,103,95,89,10,12,1,8,66,0x33B5,160,432,420,360,0,0,0,0,0,0,0,0,7440,200,7442,1,12040,50,722,1000,7005,1000,7442,50,0,0,0,0,0,0,4393,1
1702,RETRIBUTION,´úÐÐÐÌÕß,Baroness of Retribution,121,22152,0,3528,2463,2,871,1190,61,35,30,60,45,77,78,70,10,12,1,8,67,0x33B5,120,360,480,360,0,0,0,0,0,0,0,0,7440,400,2621,1,12040,50,723,1000,2506,5,1158,10,7442,50,0,0,0,0,4391,1
1703,SOLACE,Î¿ÀÍÕß,Lady Solace,123,24729,0,3758,2819,2,762,1029,96,96,12,65,61,42,82,72,10,12,1,8,66,0x33B5,180,576,420,360,0,0,0,0,0,0,0,0,7441,200,2621,1,12040,50,718,1000,1910,50,1909,100,7442,50,0,0,0,0,4394,1
1704,THA_ODIUM,´ïÄÉÍÐË¹µÄÔ÷ºÞ,Odium of Thanatos,129,40200,0,3960,3666,9,841,1144,120,30,100,78,71,54,129,31,10,12,2,1,88,0x37B5,100,432,288,420,0,0,0,0,0,0,0,0,7054,1000,731,500,732,100,7438,10000,616,10,2520,1000,0,0,0,0,0,0,4396,1
1705,THA_DESPERO,´ïÄÉÍÐË¹µÄ¾øÍû,Despero of Thanatos,129,41111,0,3960,3666,2,829,1124,95,69,100,96,66,65,91,52,10,12,2,1,88,0x37B5,150,160,528,360,0,0,0,0,0,0,0,0,7054,1000,731,500,732,100,7439,10000,616,10,2419,1000,0,0,0,0,0,0,4397,1
1706,THA_MAERO,´ïÄÉÍÐË¹µÄ±¯°§,Maero of Thanatos,129,42599,0,3960,3666,2,830,1133,86,90,100,111,70,133,82,67,10,12,1,1,88,0x37B5,150,160,480,360,0,0,0,0,0,0,0,0,7054,1000,731,500,732,100,7437,10000,616,10,2354,1000,0,0,0,0,0,0,4395,1
1707,THA_DOLOR,´ïÄÉÍÐË¹µÄ¿àÄÕ,Dolor of Thanatos,129,45000,0,3960,3666,2,780,1060,71,80,100,72,59,96,78,79,10,12,0,1,88,0x37B5,150,160,672,480,0,0,0,0,0,0,0,0,7054,1000,731,500,732,100,7436,10000,616,10,5128,1000,0,0,0,0,0,0,4398,1
1708,THANATOS,Ä§½£Ê¿ ´ïÄÉÍÐË¹µÄ¼ÇÒä,Memory of Thanatos,99,1445660,0,1299400,1930554,3,3248,4773,364,35,100,129,30,86,206,32,10,12,2,6,88,0x37B5,120,115,816,504,1833000,10000,617,5500,603,5000,732,2000,7444,1000,2519,1000,7450,5000,2342,5000,2412,5000,2515,1000,2655,500,0,0,0,0,4399,1
1709,G_THA_ODIUM,´ïÄÉÍÐË¹µÄÔ÷ºÞ,Odium of Thanatos,129,40200,0,1000,1000,9,841,1144,120,30,100,78,71,54,129,31,10,12,2,1,88,0x33B5,100,115,288,420,0,0,0,0,0,0,0,0,7054,1000,731,500,732,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,G_THA_DESPERO,´ïÄÉÍÐË¹µÄ¾øÍû,Despero of Thanatos,129,41111,0,1000,1000,2,829,1124,95,69,100,96,66,65,91,52,10,12,2,1,88,0x33B5,150,160,528,360,0,0,0,0,0,0,0,0,7054,1000,731,500,732,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,G_THA_MAERO,´ïÄÉÍÐË¹µÄ±¯°§,Maero of Thanatos,129,42599,0,1000,1000,2,830,1133,86,90,100,111,70,133,82,67,10,12,1,1,88,0x33B5,150,160,480,360,0,0,0,0,0,0,0,0,7054,1000,731,500,732,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,G_THA_DOLOR,´ïÄÉÍÐË¹µÄ¿àÄÕ,Dolor of Thanatos,129,45000,0,1000,1000,2,780,1060,71,80,100,72,59,96,78,79,10,12,0,1,88,0x33B5,150,160,672,480,0,0,0,0,0,0,0,0,7054,1000,731,500,732,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,ACIDUS,¶íÏ£ÍÐË¹,Acidus,130,48430,0,4520,3389,2,736,985,101,90,1,78,50,55,77,55,10,12,2,9,46,0x3095,170,168,1008,300,0,0,0,0,0,0,0,0,582,5100,1035,4000,7444,5,1036,3589,7448,800,1269,10,2114,50,0,0,0,0,4378,1
1714,FERUS,ºì±´ÀÕË¹,Ferus,126,25668,0,3985,2989,2,773,1050,96,45,1,80,55,60,78,50,10,12,2,9,43,0x3095,100,108,576,432,0,0,0,0,0,0,0,0,578,2200,1035,1000,7123,1000,1036,2000,7447,800,994,20,5122,50,0,0,0,0,4380,1
1715,NOVUS,Åµ²©Ë¹,Novus,84,5028,0,1080,1215,1,349,456,88,28,1,43,43,55,90,58,10,12,0,9,20,0x3885,110,151,288,360,0,0,0,0,0,0,0,0,511,3000,7053,1035,0,0,1036,589,0,0,0,0,0,0,0,0,0,0,4383,1
1716,ACIDUS_,»Ò¶íÏ£ÍÐË¹,Acidus,130,40718,0,4520,3389,2,798,1079,98,47,1,110,61,53,95,53,10,12,2,9,44,0x3095,180,168,768,360,0,0,0,0,0,0,0,0,505,150,1035,4000,510,150,1036,3589,7446,800,996,20,7446,100,0,0,0,0,4379,1
1717,FERUS_,ÂÌ±´ÀÕË¹,Ferus,126,39054,0,4185,2989,2,734,993,111,33,1,57,57,61,62,51,10,12,2,9,42,0x3095,120,108,576,432,0,0,0,0,0,0,0,0,579,5100,1035,1000,0,0,1036,3589,7445,800,997,20,7445,100,0,0,0,0,4381,1
1718,NOVUS_,»ÆÅµ²©Ë¹,Novus,90,6670,0,1305,1505,1,474,629,95,48,1,56,57,25,90,45,10,12,0,9,20,0x3885,100,252,816,480,0,0,0,0,0,0,0,0,508,2000,7053,1035,0,0,1036,589,0,0,0,0,0,0,0,0,0,0,4382,1
1719,DETALE,µÏËþÀÕÌ©ÎîÀÕË¹,Detardeurus,135,6005000,0,4320000,3420000,3,3557,5186,364,166,100,153,171,136,185,72,10,12,2,9,67,0x37B5,250,432,936,360,145925,10000,617,5500,603,5000,732,2000,2649,1000,2648,1000,7444,5000,7451,3589,12080,1000,1417,100,5002,500,0,0,0,0,4386,1
1720,HYDRO,ÈýÍ·Áú,Hydrolancer,121,41500,0,6285,4463,3,849,1153,92,58,1,72,67,66,88,58,10,12,2,9,47,0x37B5,160,140,672,432,0,0,0,0,0,0,0,0,7123,4000,1035,4000,7443,3880,5126,500,5127,500,12085,300,5124,500,0,0,0,0,4384,1
1721,DRAGON_EGG,Áúµ°,Dragon Egg,119,20990,0,2862,2147,0,605,806,172,85,1,59,85,40,118,65,10,12,1,9,40,0x0,1000,24,0,0,0,0,0,0,0,0,0,0,985,5,7032,100,731,10,732,5,718,10,720,10,728,10,0,0,0,0,4385,1
1722,EVENT_JAKK,ÍòÊ¥½Ú ÄÏ¹ÏÏÈÉú,Jakk,99,10310,0,103,100,1,115,182,5,11,1,28,18,13,35,45,10,12,1,0,43,0x81,240,1180,480,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,A_SHECIL,ÉñÉäÊÖ µÏÎÄ,Cecil Damon,82,30000,0,0,0,14,600,900,25,15,1,145,27,32,134,80,10,12,1,7,64,0x3695,180,1008,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,A_POTON_CANON,ºìÕæ¾§,Photon Cannon,66,8000,0,0,0,9,1000,1300,10,30,1,40,25,20,80,80,10,12,1,0,40,0x84,300,1536,960,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,R_PORING,²¨Àû,Poring,1,50,0,0,0,1,7,10,0,5,1,1,1,0,6,30,10,12,1,3,21,0x83,150,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,R_LUNATIC,·èÍÃ,Lunatic,3,60,0,0,0,1,9,12,0,20,1,3,3,10,8,60,10,12,0,2,60,0x83,150,1456,456,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,R_SAVAGE_BABE,Ð¡Ò°Öí,Savage Babe,7,182,0,0,0,1,20,25,0,0,1,7,14,5,12,35,10,12,0,2,22,0x83,150,1624,624,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,R_DESERT_WOLF_B,É³Ä®Ó×ÀÇ,Baby Desert Wolf,9,164,0,0,0,1,30,36,0,0,1,9,9,5,21,40,10,12,0,2,23,0x83,150,1600,900,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,R_BAPHOMET_,Ð¡°Í·çÌØ,Baphomet Jr.,50,8578,0,0,0,1,487,590,15,25,1,75,55,1,93,45,10,12,0,6,27,0x183,150,868,480,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,R_DEVIRUCHI,Ð¡¶ñÄ§,Deviruchi,46,7360,0,0,0,1,475,560,10,25,1,69,40,55,87,30,10,12,0,6,27,0x183,150,980,600,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,G_DOPPELGANGER,ËÀÁé,Doppelganger,72,12000000,0,3000000,2000000,1,5000,10000,99,99,88,180,70,75,180,65,10,12,2,8,48,0x37B5,190,480,480,288,0,0,0,0,0,0,0,0,7484,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,G_TREASURE_BOX,±¦Ïä,Treasure Chest,98,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x120,0,0,0,0,0,0,0,0,0,0,0,0,7486,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Kiel Dungeon monsters
1733,KIEL,Æë¶û,Kiehl,90,523000,0,36500,23405,3,1682,3311,28,32,100,112,76,89,156,102,10,12,1,0,47,0x37B5,140,1152,576,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,KIEL_,Æë¶û-D-01,Kiel D-01,125,2502000,0,1800000,1440000,3,2640,3815,314,232,100,187,155,141,199,180,10,12,1,0,47,0x37B5,130,1152,576,432,1178100,10000,617,5500,603,5000,616,2000,7513,3000,617,3000,2651,1000,2319,1000,1618,500,1242,500,2650,1000,0,0,0,0,4403,1
1735,ALICEL,°®ÀöÉª,Alicel,115,18000,0,2565,1923,2,665,880,109,30,50,53,59,63,73,60,10,12,1,6,60,0x318D,250,1080,480,504,0,0,0,0,0,0,0,0,7512,2000,7507,3000,999,200,7317,500,1270,5,985,10,2517,20,0,0,0,0,4401,1
